InvoiceNo,Customer ID,InvoiceDate,StockCode,Description,Category,Quantity,UnitPrice,Discount Applied Order,LineTotal
INV102991,362,28-02-2026,SKU024,Cycling Helmet,Sports & Outdoors,1,24.83,TRUE,24.83
INV102991,362,28-02-2026,SKU030,Sketchbook,Books & Stationery,4,7.59,TRUE,30.36
INV102991,362,28-02-2026,SKU021,Yoga Mat,Sports & Outdoors,2,17.92,TRUE,35.84
INV102991,362,28-02-2026,SKU018,Perfume 50ml,Beauty & Personal Care,5,36.48,TRUE,182.4
INV102992,362,03-03-2026,SKU030,Sketchbook,Books & Stationery,3,9.6,FALSE,28.8
INV102993,362,03-05-2026,SKU001,Wireless Earbuds,Electronics,4,48.18,FALSE,192.72
INV102993,362,03-05-2026,SKU028,Fountain Pen,Books & Stationery,3,17.62,FALSE,52.86
INV102993,362,03-05-2026,SKU029,Desk Organizer,Books & Stationery,2,14.47,FALSE,28.94
INV102993,362,03-05-2026,SKU030,Sketchbook,Books & Stationery,1,10.59,FALSE,10.59
INV102993,362,03-05-2026,SKU024,Cycling Helmet,Sports & Outdoors,1,29.4,FALSE,29.4
INV102994,363,06-01-2025,SKU017,Hair Dryer,Beauty & Personal Care,1,27.67,FALSE,27.67
INV102994,363,06-01-2025,SKU026,Bestselling Novel,Books & Stationery,5,15.01,FALSE,75.05
INV102994,363,06-01-2025,SKU029,Desk Organizer,Books & Stationery,2,14.66,FALSE,29.32
INV102994,363,06-01-2025,SKU013,LED Desk Lamp,Home & Kitchen,2,17.63,FALSE,35.26
INV102995,363,24-06-2025,SKU020,Makeup Kit,Beauty & Personal Care,1,36.12,FALSE,36.12
INV102995,363,24-06-2025,SKU011,Non-Stick Frying Pan,Home & Kitchen,5,23.44,FALSE,117.2
INV102995,363,24-06-2025,SKU006,Men's Casual Shirt,Apparel,4,24.74,FALSE,98.96
INV102996,363,27-06-2025,SKU010,Winter Jacket,Apparel,2,94.69,FALSE,189.38
INV102996,363,27-06-2025,SKU015,Cotton Bedsheet Set,Home & Kitchen,1,32.52,FALSE,32.52
INV102996,363,27-06-2025,SKU026,Bestselling Novel,Books & Stationery,3,14.99,FALSE,44.97
INV102997,363,27-08-2025,SKU011,Non-Stick Frying Pan,Home & Kitchen,5,21.22,FALSE,106.1
INV102997,363,27-08-2025,SKU003,Smartwatch,Electronics,3,136.83,FALSE,410.49
INV102997,363,27-08-2025,SKU021,Yoga Mat,Sports & Outdoors,3,22.15,FALSE,66.45
INV102997,363,27-08-2025,SKU001,Wireless Earbuds,Electronics,1,49.76,FALSE,49.76
INV102997,363,27-08-2025,SKU022,Dumbbell Set 10kg,Sports & Outdoors,2,37.31,FALSE,74.62
INV102998,363,30-09-2025,SKU003,Smartwatch,Electronics,1,132.99,FALSE,132.99
INV102999,363,26-11-2025,SKU023,Camping Tent 2-Person,Sports & Outdoors,2,71.29,FALSE,142.58
INV103000,363,31-01-2026,SKU020,Makeup Kit,Beauty & Personal Care,1,37.32,FALSE,37.32
INV103000,363,31-01-2026,SKU010,Winter Jacket,Apparel,5,92.11,FALSE,460.55
INV103000,363,31-01-2026,SKU019,Electric Toothbrush,Beauty & Personal Care,4,20.39,FALSE,81.56
INV103000,363,31-01-2026,SKU007,Women's Summer Dress,Apparel,4,39.43,FALSE,157.72
INV103001,363,19-03-2026,SKU021,Yoga Mat,Sports & Outdoors,3,22.21,FALSE,66.63
INV103001,363,19-03-2026,SKU025,Water Bottle 1L,Sports & Outdoors,2,11.43,FALSE,22.86
INV103002,363,20-05-2026,SKU013,LED Desk Lamp,Home & Kitchen,4,17.22,FALSE,68.88
INV103002,363,20-05-2026,SKU004,USB-C Charging Cable,Electronics,3,10.21,FALSE,30.63
INV103002,363,20-05-2026,SKU025,Water Bottle 1L,Sports & Outdoors,1,11.86,FALSE,11.86
INV103002,363,20-05-2026,SKU014,Memory Foam Pillow,Home & Kitchen,1,31.75,FALSE,31.75
INV103003,363,10-06-2026,SKU015,Cotton Bedsheet Set,Home & Kitchen,2,34.83,FALSE,69.66
INV103004,363,17-06-2026,SKU030,Sketchbook,Books & Stationery,3,9.21,FALSE,27.63
INV103004,363,17-06-2026,SKU003,Smartwatch,Electronics,1,131.59,FALSE,131.59
INV103004,363,17-06-2026,SKU007,Women's Summer Dress,Apparel,4,36.82,FALSE,147.28
INV103004,363,17-06-2026,SKU026,Bestselling Novel,Books & Stationery,4,12.9,FALSE,51.6
INV103005,363,02-07-2026,SKU007,Women's Summer Dress,Apparel,2,36.82,FALSE,73.64
INV103006,364,13-10-2024,SKU016,Moisturizing Face Cream,Beauty & Personal Care,4,13.89,TRUE,55.56
INV103006,364,13-10-2024,SKU025,Water Bottle 1L,Sports & Outdoors,5,10.74,TRUE,53.7
INV103006,364,13-10-2024,SKU008,Denim Jeans,Apparel,5,39.28,TRUE,196.4
INV103007,364,18-10-2024,SKU011,Non-Stick Frying Pan,Home & Kitchen,4,24.35,FALSE,97.4
INV103007,364,18-10-2024,SKU003,Smartwatch,Electronics,1,130.54,FALSE,130.54
INV103007,364,18-10-2024,SKU016,Moisturizing Face Cream,Beauty & Personal Care,2,15.71,FALSE,31.42
INV103008,364,23-12-2024,SKU005,Laptop Sleeve,Electronics,3,16.2,TRUE,48.6
INV103008,364,23-12-2024,SKU007,Women's Summer Dress,Apparel,3,33.15,TRUE,99.45
INV103008,364,23-12-2024,SKU028,Fountain Pen,Books & Stationery,4,14.13,TRUE,56.52
INV103008,364,23-12-2024,SKU029,Desk Organizer,Books & Stationery,4,12.74,TRUE,50.96
INV103008,364,23-12-2024,SKU017,Hair Dryer,Beauty & Personal Care,2,24.34,TRUE,48.68
INV103009,364,16-01-2025,SKU005,Laptop Sleeve,Electronics,5,19.93,FALSE,99.65
INV103009,364,16-01-2025,SKU013,LED Desk Lamp,Home & Kitchen,3,16.95,FALSE,50.85
INV103009,364,16-01-2025,SKU001,Wireless Earbuds,Electronics,5,53.01,FALSE,265.05
INV103009,364,16-01-2025,SKU019,Electric Toothbrush,Beauty & Personal Care,3,19.86,FALSE,59.58
INV103010,364,01-02-2025,SKU013,LED Desk Lamp,Home & Kitchen,1,15.3,TRUE,15.3
INV103010,364,01-02-2025,SKU008,Denim Jeans,Apparel,4,38.14,TRUE,152.56
INV103010,364,01-02-2025,SKU028,Fountain Pen,Books & Stationery,3,14.58,TRUE,43.74
INV103011,364,14-02-2025,SKU022,Dumbbell Set 10kg,Sports & Outdoors,3,37.12,FALSE,111.36
INV103012,364,21-02-2025,SKU010,Winter Jacket,Apparel,3,88.46,FALSE,265.38
INV103012,364,21-02-2025,SKU004,USB-C Charging Cable,Electronics,2,9.49,FALSE,18.98
INV103013,364,23-03-2025,SKU021,Yoga Mat,Sports & Outdoors,1,22.21,FALSE,22.21
INV103014,364,02-04-2025,SKU015,Cotton Bedsheet Set,Home & Kitchen,2,31.14,TRUE,62.28
INV103014,364,02-04-2025,SKU011,Non-Stick Frying Pan,Home & Kitchen,1,18.73,TRUE,18.73
INV103014,364,02-04-2025,SKU009,Running Shoes,Apparel,5,55.75,TRUE,278.75
INV103014,364,02-04-2025,SKU021,Yoga Mat,Sports & Outdoors,4,19.43,TRUE,77.72
INV103014,364,02-04-2025,SKU019,Electric Toothbrush,Beauty & Personal Care,4,17.88,TRUE,71.52
INV103015,364,10-04-2025,SKU014,Memory Foam Pillow,Home & Kitchen,2,26.4,TRUE,52.8
INV103016,364,13-04-2025,SKU026,Bestselling Novel,Books & Stationery,1,15.02,FALSE,15.02
INV103016,364,13-04-2025,SKU018,Perfume 50ml,Beauty & Personal Care,3,41.18,FALSE,123.54
INV103017,364,30-04-2025,SKU021,Yoga Mat,Sports & Outdoors,5,17.01,TRUE,85.05
INV103017,364,30-04-2025,SKU022,Dumbbell Set 10kg,Sports & Outdoors,2,31.3,TRUE,62.6
INV103017,364,30-04-2025,SKU018,Perfume 50ml,Beauty & Personal Care,5,34.86,TRUE,174.3
INV103018,364,16-05-2025,SKU028,Fountain Pen,Books & Stationery,1,15.63,FALSE,15.63
INV103018,364,16-05-2025,SKU001,Wireless Earbuds,Electronics,2,46.05,FALSE,92.1
INV103018,364,16-05-2025,SKU010,Winter Jacket,Apparel,3,90.38,FALSE,271.14
INV103019,364,22-06-2025,SKU026,Bestselling Novel,Books & Stationery,3,14.58,FALSE,43.74
INV103019,364,22-06-2025,SKU010,Winter Jacket,Apparel,4,90.16,FALSE,360.64
INV103020,364,16-07-2025,SKU022,Dumbbell Set 10kg,Sports & Outdoors,3,39.17,FALSE,117.51
INV103020,364,16-07-2025,SKU018,Perfume 50ml,Beauty & Personal Care,5,45.31,FALSE,226.55
INV103020,364,16-07-2025,SKU001,Wireless Earbuds,Electronics,2,51.43,FALSE,102.86
INV103020,364,16-07-2025,SKU010,Winter Jacket,Apparel,4,89.22,FALSE,356.88
INV103020,364,16-07-2025,SKU023,Camping Tent 2-Person,Sports & Outdoors,2,71.7,FALSE,143.4
INV103021,364,11-09-2025,SKU011,Non-Stick Frying Pan,Home & Kitchen,4,18.41,TRUE,73.64
INV103021,364,11-09-2025,SKU003,Smartwatch,Electronics,3,109.83,TRUE,329.49
INV103022,364,28-09-2025,SKU017,Hair Dryer,Beauty & Personal Care,1,27.35,FALSE,27.35
INV103023,364,24-11-2025,SKU017,Hair Dryer,Beauty & Personal Care,4,30.13,FALSE,120.52
INV103023,364,24-11-2025,SKU027,Notebook Set (3-pack),Books & Stationery,3,9.23,FALSE,27.69
INV103023,364,24-11-2025,SKU022,Dumbbell Set 10kg,Sports & Outdoors,3,38.67,FALSE,116.01
INV103024,364,03-12-2025,SKU014,Memory Foam Pillow,Home & Kitchen,5,26.4,TRUE,132
INV103024,364,03-12-2025,SKU010,Winter Jacket,Apparel,3,83.17,TRUE,249.51
INV103024,364,03-12-2025,SKU026,Bestselling Novel,Books & Stationery,1,11.9,TRUE,11.9
INV103024,364,03-12-2025,SKU017,Hair Dryer,Beauty & Personal Care,4,25.85,TRUE,103.4
INV103024,364,03-12-2025,SKU006,Men's Casual Shirt,Apparel,1,20.68,TRUE,20.68
INV103025,364,08-12-2025,SKU024,Cycling Helmet,Sports & Outdoors,5,25.65,TRUE,128.25
INV103026,364,18-12-2025,SKU020,Makeup Kit,Beauty & Personal Care,4,30.71,TRUE,122.84
INV103026,364,18-12-2025,SKU016,Moisturizing Face Cream,Beauty & Personal Care,4,14.05,TRUE,56.2
INV103027,364,21-01-2026,SKU012,Ceramic Dinner Set,Home & Kitchen,4,50.91,FALSE,203.64
INV103027,364,21-01-2026,SKU026,Bestselling Novel,Books & Stationery,2,15.06,FALSE,30.12
INV103027,364,21-01-2026,SKU011,Non-Stick Frying Pan,Home & Kitchen,3,21.95,FALSE,65.85
INV103027,364,21-01-2026,SKU024,Cycling Helmet,Sports & Outdoors,4,28.54,FALSE,114.16
INV103027,364,21-01-2026,SKU022,Dumbbell Set 10kg,Sports & Outdoors,1,41.17,FALSE,41.17
INV103028,364,06-03-2026,SKU017,Hair Dryer,Beauty & Personal Care,2,26.68,FALSE,53.36
INV103028,364,06-03-2026,SKU025,Water Bottle 1L,Sports & Outdoors,5,12.82,FALSE,64.1
INV103029,364,04-04-2026,SKU003,Smartwatch,Electronics,5,117.51,TRUE,587.55
INV103029,364,04-04-2026,SKU014,Memory Foam Pillow,Home & Kitchen,4,26.1,TRUE,104.4
INV103030,364,28-04-2026,SKU007,Women's Summer Dress,Apparel,4,40.1,FALSE,160.4
INV103030,364,28-04-2026,SKU016,Moisturizing Face Cream,Beauty & Personal Care,1,15.92,FALSE,15.92
INV103030,364,28-04-2026,SKU003,Smartwatch,Electronics,1,134.75,FALSE,134.75
INV103030,364,28-04-2026,SKU019,Electric Toothbrush,Beauty & Personal Care,1,19.39,FALSE,19.39
INV103031,365,14-04-2026,SKU015,Cotton Bedsheet Set,Home & Kitchen,4,32.63,FALSE,130.52
INV103031,365,14-04-2026,SKU024,Cycling Helmet,Sports & Outdoors,3,28.85,FALSE,86.55
INV103032,365,06-07-2026,SKU001,Wireless Earbuds,Electronics,1,51.87,FALSE,51.87
INV103032,365,06-07-2026,SKU003,Smartwatch,Electronics,4,120.64,FALSE,482.56
INV103032,365,06-07-2026,SKU007,Women's Summer Dress,Apparel,5,42.94,FALSE,214.7
INV103032,365,06-07-2026,SKU019,Electric Toothbrush,Beauty & Personal Care,3,19.3,FALSE,57.9
INV103032,365,06-07-2026,SKU014,Memory Foam Pillow,Home & Kitchen,4,28.32,FALSE,113.28
INV103033,366,25-10-2024,SKU026,Bestselling Novel,Books & Stationery,4,14.39,FALSE,57.56
INV103033,366,25-10-2024,SKU016,Moisturizing Face Cream,Beauty & Personal Care,5,16.42,FALSE,82.1
INV103033,366,25-10-2024,SKU021,Yoga Mat,Sports & Outdoors,4,23.17,FALSE,92.68
INV103034,366,03-05-2025,SKU001,Wireless Earbuds,Electronics,1,41.51,TRUE,41.51
INV103034,366,03-05-2025,SKU008,Denim Jeans,Apparel,3,37.87,TRUE,113.61
INV103034,366,03-05-2025,SKU007,Women's Summer Dress,Apparel,2,32,TRUE,64
INV103034,366,03-05-2025,SKU023,Camping Tent 2-Person,Sports & Outdoors,2,67.37,TRUE,134.74
INV103035,367,06-12-2024,SKU030,Sketchbook,Books & Stationery,2,9.57,FALSE,19.14
INV103035,367,06-12-2024,SKU002,Bluetooth Speaker,Electronics,2,35.12,FALSE,70.24
INV103035,367,06-12-2024,SKU005,Laptop Sleeve,Electronics,1,19.03,FALSE,19.03
INV103035,367,06-12-2024,SKU028,Fountain Pen,Books & Stationery,4,17.84,FALSE,71.36
INV103036,367,09-12-2024,SKU026,Bestselling Novel,Books & Stationery,2,14.17,FALSE,28.34
INV103037,367,24-12-2024,SKU003,Smartwatch,Electronics,2,132.73,FALSE,265.46
INV103037,367,24-12-2024,SKU022,Dumbbell Set 10kg,Sports & Outdoors,3,39.67,FALSE,119.01
INV103037,367,24-12-2024,SKU006,Men's Casual Shirt,Apparel,3,24.23,FALSE,72.69
INV103038,367,03-01-2025,SKU024,Cycling Helmet,Sports & Outdoors,1,27.21,FALSE,27.21
INV103038,367,03-01-2025,SKU028,Fountain Pen,Books & Stationery,3,16.01,FALSE,48.03
INV103039,367,21-03-2025,SKU026,Bestselling Novel,Books & Stationery,2,13.24,FALSE,26.48
INV103039,367,21-03-2025,SKU030,Sketchbook,Books & Stationery,3,9.91,FALSE,29.73
INV103039,367,21-03-2025,SKU011,Non-Stick Frying Pan,Home & Kitchen,5,23.18,FALSE,115.9
INV103040,367,28-04-2025,SKU013,LED Desk Lamp,Home & Kitchen,2,17.41,FALSE,34.82
INV103040,367,28-04-2025,SKU028,Fountain Pen,Books & Stationery,2,16.67,FALSE,33.34
INV103040,367,28-04-2025,SKU029,Desk Organizer,Books & Stationery,1,14.65,FALSE,14.65
INV103040,367,28-04-2025,SKU021,Yoga Mat,Sports & Outdoors,3,20.71,FALSE,62.13
INV103040,367,28-04-2025,SKU025,Water Bottle 1L,Sports & Outdoors,2,12.44,FALSE,24.88
INV103041,367,10-05-2025,SKU023,Camping Tent 2-Person,Sports & Outdoors,1,79.86,FALSE,79.86
INV103041,367,10-05-2025,SKU004,USB-C Charging Cable,Electronics,2,9.35,FALSE,18.7
INV103041,367,10-05-2025,SKU028,Fountain Pen,Books & Stationery,1,16.1,FALSE,16.1
INV103041,367,10-05-2025,SKU009,Running Shoes,Apparel,5,62.09,FALSE,310.45
INV103041,367,10-05-2025,SKU026,Bestselling Novel,Books & Stationery,5,14.63,FALSE,73.15
INV103042,367,02-06-2025,SKU023,Camping Tent 2-Person,Sports & Outdoors,4,73.38,FALSE,293.52
INV103042,367,02-06-2025,SKU016,Moisturizing Face Cream,Beauty & Personal Care,3,14.95,FALSE,44.85
INV103043,367,01-09-2025,SKU026,Bestselling Novel,Books & Stationery,3,14.07,FALSE,42.21
INV103043,367,01-09-2025,SKU003,Smartwatch,Electronics,2,120.67,FALSE,241.34
INV103043,367,01-09-2025,SKU023,Camping Tent 2-Person,Sports & Outdoors,5,77.3,FALSE,386.5
INV103044,367,27-09-2025,SKU022,Dumbbell Set 10kg,Sports & Outdoors,3,39.97,FALSE,119.91
INV103044,367,27-09-2025,SKU028,Fountain Pen,Books & Stationery,4,16.56,FALSE,66.24
INV103044,367,27-09-2025,SKU012,Ceramic Dinner Set,Home & Kitchen,2,51.19,FALSE,102.38
INV103044,367,27-09-2025,SKU030,Sketchbook,Books & Stationery,5,9.26,FALSE,46.3
INV103045,367,09-12-2025,SKU027,Notebook Set (3-pack),Books & Stationery,1,8.32,FALSE,8.32
INV103045,367,09-12-2025,SKU025,Water Bottle 1L,Sports & Outdoors,4,12.12,FALSE,48.48
INV103045,367,09-12-2025,SKU007,Women's Summer Dress,Apparel,2,41.15,FALSE,82.3
INV103045,367,09-12-2025,SKU016,Moisturizing Face Cream,Beauty & Personal Care,3,15.76,FALSE,47.28
INV103046,367,17-12-2025,SKU011,Non-Stick Frying Pan,Home & Kitchen,3,23.35,FALSE,70.05
INV103046,367,17-12-2025,SKU008,Denim Jeans,Apparel,1,47.29,FALSE,47.29
INV103046,367,17-12-2025,SKU014,Memory Foam Pillow,Home & Kitchen,5,31.54,FALSE,157.7
INV103047,367,13-02-2026,SKU014,Memory Foam Pillow,Home & Kitchen,4,30.26,FALSE,121.04
INV103047,367,13-02-2026,SKU011,Non-Stick Frying Pan,Home & Kitchen,5,23.34,FALSE,116.7
INV103047,367,13-02-2026,SKU024,Cycling Helmet,Sports & Outdoors,5,27.59,FALSE,137.95
INV103048,367,06-05-2026,SKU012,Ceramic Dinner Set,Home & Kitchen,2,58.62,FALSE,117.24
INV103048,367,06-05-2026,SKU023,Camping Tent 2-Person,Sports & Outdoors,1,69.61,FALSE,69.61
INV103048,367,06-05-2026,SKU027,Notebook Set (3-pack),Books & Stationery,3,8.85,FALSE,26.55
INV103048,367,06-05-2026,SKU016,Moisturizing Face Cream,Beauty & Personal Care,3,15.62,FALSE,46.86
INV103049,367,24-05-2026,SKU019,Electric Toothbrush,Beauty & Personal Care,3,20.01,FALSE,60.03
INV103050,367,12-06-2026,SKU015,Cotton Bedsheet Set,Home & Kitchen,3,34.68,FALSE,104.04
INV103050,367,12-06-2026,SKU025,Water Bottle 1L,Sports & Outdoors,1,11.09,FALSE,11.09
INV103051,367,10-07-2026,SKU014,Memory Foam Pillow,Home & Kitchen,5,28.19,FALSE,140.95
INV103051,367,10-07-2026,SKU018,Perfume 50ml,Beauty & Personal Care,4,45.86,FALSE,183.44
INV103052,368,04-10-2024,SKU023,Camping Tent 2-Person,Sports & Outdoors,4,64.39,TRUE,257.56
INV103053,368,07-10-2024,SKU004,USB-C Charging Cable,Electronics,3,7.55,TRUE,22.65
INV103053,368,07-10-2024,SKU010,Winter Jacket,Apparel,4,72.56,TRUE,290.24
INV103054,368,10-10-2024,SKU022,Dumbbell Set 10kg,Sports & Outdoors,1,39.65,FALSE,39.65
INV103054,368,10-10-2024,SKU008,Denim Jeans,Apparel,1,47.71,FALSE,47.71
INV103054,368,10-10-2024,SKU002,Bluetooth Speaker,Electronics,4,32.38,FALSE,129.52
INV103054,368,10-10-2024,SKU027,Notebook Set (3-pack),Books & Stationery,2,8.44,FALSE,16.88
INV103055,368,25-02-2025,SKU019,Electric Toothbrush,Beauty & Personal Care,1,20.97,FALSE,20.97
INV103055,368,25-02-2025,SKU014,Memory Foam Pillow,Home & Kitchen,2,30.89,FALSE,61.78
INV103056,368,11-04-2025,SKU009,Running Shoes,Apparel,5,61.43,TRUE,307.15
INV103056,368,11-04-2025,SKU008,Denim Jeans,Apparel,3,38.23,TRUE,114.69
INV103057,368,04-06-2025,SKU024,Cycling Helmet,Sports & Outdoors,3,24.92,TRUE,74.76
INV103057,368,04-06-2025,SKU004,USB-C Charging Cable,Electronics,1,8.77,TRUE,8.77
INV103057,368,04-06-2025,SKU028,Fountain Pen,Books & Stationery,2,14.21,TRUE,28.42
INV103057,368,04-06-2025,SKU018,Perfume 50ml,Beauty & Personal Care,2,36.91,TRUE,73.82
INV103058,368,21-07-2025,SKU002,Bluetooth Speaker,Electronics,3,31.99,TRUE,95.97
INV103058,368,21-07-2025,SKU018,Perfume 50ml,Beauty & Personal Care,5,36.49,TRUE,182.45
INV103058,368,21-07-2025,SKU010,Winter Jacket,Apparel,4,85.07,TRUE,340.28
INV103058,368,21-07-2025,SKU020,Makeup Kit,Beauty & Personal Care,1,30.59,TRUE,30.59
INV103059,369,22-09-2024,SKU006,Men's Casual Shirt,Apparel,2,24.95,FALSE,49.9
INV103059,369,22-09-2024,SKU005,Laptop Sleeve,Electronics,4,21.05,FALSE,84.2
INV103059,369,22-09-2024,SKU014,Memory Foam Pillow,Home & Kitchen,2,31.05,FALSE,62.1
INV103060,369,20-11-2024,SKU011,Non-Stick Frying Pan,Home & Kitchen,2,22.57,FALSE,45.14
INV103061,369,15-12-2024,SKU029,Desk Organizer,Books & Stationery,5,14.69,FALSE,73.45
INV103062,369,22-12-2024,SKU016,Moisturizing Face Cream,Beauty & Personal Care,5,16.68,FALSE,83.4
INV103062,369,22-12-2024,SKU014,Memory Foam Pillow,Home & Kitchen,5,31.72,FALSE,158.6
INV103062,369,22-12-2024,SKU012,Ceramic Dinner Set,Home & Kitchen,3,55.75,FALSE,167.25
INV103062,369,22-12-2024,SKU010,Winter Jacket,Apparel,3,89.28,FALSE,267.84
INV103062,369,22-12-2024,SKU001,Wireless Earbuds,Electronics,2,47.01,FALSE,94.02
INV103063,370,13-08-2024,SKU025,Water Bottle 1L,Sports & Outdoors,5,11.33,FALSE,56.65
INV103063,370,13-08-2024,SKU005,Laptop Sleeve,Electronics,2,20.47,FALSE,40.94
INV103063,370,13-08-2024,SKU021,Yoga Mat,Sports & Outdoors,3,22.96,FALSE,68.88
INV103063,370,13-08-2024,SKU017,Hair Dryer,Beauty & Personal Care,4,26.42,FALSE,105.68
INV103064,370,09-09-2024,SKU003,Smartwatch,Electronics,5,107.61,TRUE,538.05
INV103064,370,09-09-2024,SKU020,Makeup Kit,Beauty & Personal Care,1,32.08,TRUE,32.08
INV103064,370,09-09-2024,SKU028,Fountain Pen,Books & Stationery,1,15.62,TRUE,15.62
INV103065,370,08-11-2024,SKU012,Ceramic Dinner Set,Home & Kitchen,2,46.94,TRUE,93.88
INV103065,370,08-11-2024,SKU029,Desk Organizer,Books & Stationery,4,11.81,TRUE,47.24
INV103066,370,03-12-2024,SKU015,Cotton Bedsheet Set,Home & Kitchen,1,34.18,FALSE,34.18
INV103067,370,16-12-2024,SKU022,Dumbbell Set 10kg,Sports & Outdoors,1,38.33,FALSE,38.33
INV103067,370,16-12-2024,SKU016,Moisturizing Face Cream,Beauty & Personal Care,4,15.53,FALSE,62.12
INV103067,370,16-12-2024,SKU021,Yoga Mat,Sports & Outdoors,5,21.17,FALSE,105.85
INV103067,370,16-12-2024,SKU002,Bluetooth Speaker,Electronics,3,33.81,FALSE,101.43
INV103068,370,09-01-2025,SKU007,Women's Summer Dress,Apparel,4,41.19,FALSE,164.76
INV103068,370,09-01-2025,SKU029,Desk Organizer,Books & Stationery,4,15.04,FALSE,60.16
INV103068,370,09-01-2025,SKU003,Smartwatch,Electronics,2,134.58,FALSE,269.16
INV103069,370,28-02-2025,SKU015,Cotton Bedsheet Set,Home & Kitchen,1,32.21,TRUE,32.21
INV103069,370,28-02-2025,SKU028,Fountain Pen,Books & Stationery,3,14.96,TRUE,44.88
INV103070,370,10-03-2025,SKU013,LED Desk Lamp,Home & Kitchen,3,16.9,FALSE,50.7
INV103070,370,10-03-2025,SKU023,Camping Tent 2-Person,Sports & Outdoors,3,78.11,FALSE,234.33
INV103070,370,10-03-2025,SKU024,Cycling Helmet,Sports & Outdoors,2,29.72,FALSE,59.44
INV103071,370,13-03-2025,SKU023,Camping Tent 2-Person,Sports & Outdoors,5,64.04,TRUE,320.2
INV103071,370,13-03-2025,SKU013,LED Desk Lamp,Home & Kitchen,3,15.13,TRUE,45.39
INV103071,370,13-03-2025,SKU024,Cycling Helmet,Sports & Outdoors,2,21.54,TRUE,43.08
INV103071,370,13-03-2025,SKU009,Running Shoes,Apparel,5,52.15,TRUE,260.75
INV103072,370,18-03-2025,SKU006,Men's Casual Shirt,Apparel,3,21.5,TRUE,64.5
INV103072,370,18-03-2025,SKU027,Notebook Set (3-pack),Books & Stationery,2,8.02,TRUE,16.04
INV103072,370,18-03-2025,SKU018,Perfume 50ml,Beauty & Personal Care,2,36.17,TRUE,72.34
INV103072,370,18-03-2025,SKU016,Moisturizing Face Cream,Beauty & Personal Care,2,13.65,TRUE,27.3
INV103073,370,21-05-2025,SKU018,Perfume 50ml,Beauty & Personal Care,1,35.91,TRUE,35.91
INV103073,370,21-05-2025,SKU023,Camping Tent 2-Person,Sports & Outdoors,2,64.48,TRUE,128.96
INV103074,370,30-05-2025,SKU008,Denim Jeans,Apparel,1,41.61,FALSE,41.61
INV103074,370,30-05-2025,SKU003,Smartwatch,Electronics,5,126.86,FALSE,634.3
INV103074,370,30-05-2025,SKU012,Ceramic Dinner Set,Home & Kitchen,2,57.96,FALSE,115.92
INV103074,370,30-05-2025,SKU009,Running Shoes,Apparel,5,66.2,FALSE,331
INV103075,370,07-06-2025,SKU010,Winter Jacket,Apparel,4,70.76,TRUE,283.04
INV103076,370,29-06-2025,SKU006,Men's Casual Shirt,Apparel,1,25.29,FALSE,25.29
INV103076,370,29-06-2025,SKU028,Fountain Pen,Books & Stationery,2,16.74,FALSE,33.48
INV103076,370,29-06-2025,SKU027,Notebook Set (3-pack),Books & Stationery,5,8.77,FALSE,43.85
INV103076,370,29-06-2025,SKU003,Smartwatch,Electronics,1,129.61,FALSE,129.61
INV103077,370,06-07-2025,SKU002,Bluetooth Speaker,Electronics,2,29.03,TRUE,58.06
INV103077,370,06-07-2025,SKU028,Fountain Pen,Books & Stationery,4,14.14,TRUE,56.56
INV103078,370,04-08-2025,SKU012,Ceramic Dinner Set,Home & Kitchen,3,51.9,FALSE,155.7
INV103078,370,04-08-2025,SKU018,Perfume 50ml,Beauty & Personal Care,3,45.38,FALSE,136.14
INV103078,370,04-08-2025,SKU007,Women's Summer Dress,Apparel,3,40.53,FALSE,121.59
INV103078,370,04-08-2025,SKU006,Men's Casual Shirt,Apparel,3,26.34,FALSE,79.02
INV103078,370,04-08-2025,SKU027,Notebook Set (3-pack),Books & Stationery,3,9.63,FALSE,28.89
INV103079,370,04-09-2025,SKU017,Hair Dryer,Beauty & Personal Care,1,28.11,FALSE,28.11
INV103079,370,04-09-2025,SKU013,LED Desk Lamp,Home & Kitchen,4,17.42,FALSE,69.68
INV103079,370,04-09-2025,SKU010,Winter Jacket,Apparel,1,94.73,FALSE,94.73
INV103079,370,04-09-2025,SKU026,Bestselling Novel,Books & Stationery,3,13.54,FALSE,40.62
INV103079,370,04-09-2025,SKU014,Memory Foam Pillow,Home & Kitchen,2,32.35,FALSE,64.7
INV103080,370,12-10-2025,SKU006,Men's Casual Shirt,Apparel,2,19.04,TRUE,38.08
INV103080,370,12-10-2025,SKU011,Non-Stick Frying Pan,Home & Kitchen,3,17.13,TRUE,51.39
INV103080,370,12-10-2025,SKU016,Moisturizing Face Cream,Beauty & Personal Care,4,12.32,TRUE,49.28
INV103080,370,12-10-2025,SKU014,Memory Foam Pillow,Home & Kitchen,4,23.34,TRUE,93.36
INV103080,370,12-10-2025,SKU013,LED Desk Lamp,Home & Kitchen,2,15.44,TRUE,30.88
INV103081,370,18-10-2025,SKU009,Running Shoes,Apparel,5,53.04,TRUE,265.2
INV103081,370,18-10-2025,SKU029,Desk Organizer,Books & Stationery,5,13,TRUE,65
